trade_id,pair,strategy,signal_type,entry_time,exit_time,entry_hour,session,confidence,entry_price,exit_price,position_size,risk_amount,pnl_pips,pnl,spread_cost,commission,total_costs,holding_time_minutes,entry_balance,exit_balance,is_winner,day,return_percentage,win_streak
80,USDJPY,Mean_Reversion,SELL,2025-07-10 18:50:48.997041,2025-07-10 20:23:48.997041,1,Asian,0.7959428702553042,109.65898499114593,109.52951869360058,66911876431.728806,334559382.158644,1294.6629754534279,6691187643.17288,4014712.585903728,1338237.5286345761,5352950.1145383045,93,13382375286.34576,20073562929.51864,True,3,50.0,38
81,USDJPY,Mean_Reversion,BUY,2025-07-10 19:24:48.997154,2025-07-11 00:44:48.997154,2,Asian,0.781887278233903,109.97347044836619,112.10974188685765,100367814647.5932,501839073.237966,21362.7143849146,10036781464.75932,6022068.878855592,2007356.2929518642,8029425.171807456,320,20073562929.51864,30110344394.277958,True,3,50.0,38
82,USDJPY,Breakout_Momentum,BUY,2025-07-10 21:28:48.997444,2025-07-11 00:24:48.997444,4,Asian,0.7355285207343623,108.03190649100756,111.1813297381972,150551721971.3898,903310331.8283387,31494.23247189639,15055172197.138979,9033103.318283387,3011034.4394277963,12044137.757711183,176,30110344394.277958,45165516591.41694,True,3,50.0,38
83,AUDUSD,Scalping_1M,BUY,2025-07-10 21:35:48.997562,2025-07-10 21:37:48.997562,4,Asian,0.8702776339317049,1.0136492051674835,1.0333256334249745,90331033182.83388,451655165.9141694,196.7642825749109,1767455680.1969664,8129792.986455049,1806620.6636566776,9936413.650111727,2,45165516591.41694,46932972271.61391,True,3,3.913285651498219,38
84,USDJPY,Mean_Reversion,BUY,2025-07-10 21:29:48.997671,2025-07-11 03:49:48.997671,4,Asian,0.7755900758013567,108.52913152168067,106.50790648250327,234664861358.06952,1173324306.7903478,20212.250391773985,23466486135.806953,14079891.68148417,4693297.227161391,18773188.908645563,380,46932972271.61391,70399458407.42087,True,3,50.0,38
85,USDJPY,Mean_Reversion,BUY,2025-07-10 22:07:48.997785,2025-07-11 03:55:48.997785,5,Asian,0.776087384448624,110.20514668571322,113.13689653783172,351997292037.1044,1759986460.1855218,29317.498521185036,35199729203.710434,21119837.52222626,7039945.840742088,28159783.362968348,348,70399458407.42087,105599187611.1313,True,3,50.0,38
86,AUDUSD,Breakout_Momentum,SELL,2025-07-10 22:22:48.997889,2025-07-10 23:48:48.997889,5,Asian,0.81715215315332,1.025744253792698,1.0165570176122871,527995938055.6565,3167975628.333939,-91.87236180410764,-4908902938.4009695,47519634.42500909,10559918.761113131,58079553.18612222,86,105599187611.1313,100690284672.73033,False,3,-4.648618090205382,39
87,AUDUSD,Scalping_1M,SELL,2025-07-10 22:23:48.997990,2025-07-10 22:24:48.997990,5,Asian,0.9044665824547734,0.9980930852336433,0.9937488500289563,201380569345.46066,1006902846.7273034,-43.44235204686944,-896996421.5184511,18124251.24109146,4027611.3869092134,22151862.628000673,1,100690284672.73033,99793288251.21188,False,3,-0.8908470409373885,39
88,USDJPY,News_Trading,BUY,2025-07-10 22:59:48.998095,2025-07-10 23:22:48.998095,6,Asian_Close,0.6959400674719154,108.97244526007495,108.106181165277,498966441256.05945,3991731530.0484753,-8662.640947979591,-4989664412.560595,29937986.475363564,9979328.82512119,39917315.300484754,23,99793288251.21188,94803623838.65129,False,3,-5.0,39
89,AUDUSD,Scalping_1M,BUY,2025-07-10 23:35:48.998195,2025-07-10 23:37:48.998195,6,Asian_Close,0.8950914853064387,1.0033501511207115,1.006729194066104,189607247677.30258,948036238.3865129,-33.79042945392681,-661547829.9038154,17064652.290957235,3792144.953546052,20856797.244503286,2,94803623838.65129,94142076008.74748,False,3,-0.6978085890785363,39
90,EURUSD,Mean_Reversion,SELL,2025-07-11 01:12:48.998314,2025-07-11 07:26:48.998314,8,London,0.685584933187525,1.0917865067577863,1.086537505033478,470710380043.7374,2353551900.218687,52.49001724308389,2437809869.8963733,23535519.002186872,9414207.60087475,32949726.603061624,374,94142076008.74748,96579885878.64386,True,3,2.589500862154195,40
91,USDCHF,Scalping_1M,BUY,2025-07-11 01:11:48.998415,2025-07-11 01:12:48.998415,8,London,0.895179176164039,0.9981304711509891,1.0049271472586931,193159771757.28772,965798858.7864386,-67.96676107704113,-1330228785.130493,13521184.023010138,3863195.435145755,17384379.458155893,1,96579885878.64386,95249657093.51337,False,3,-1.3773352215408226,41
92,EURUSD,RSI_Extreme,BUY,2025-07-11 02:25:48.998525,2025-07-11 03:48:48.998525,9,London,0.8744998116633527,1.0743863831041762,1.0679279264729713,380998628374.05347,1904993141.8702674,64.58456631204884,2433993213.916187,19049931.418702673,7619972.56748107,26669903.986183744,83,95249657093.51337,97683650307.42955,True,3,2.555382652481953,42
93,GBPUSD,RSI_Extreme,BUY,2025-07-11 03:16:48.998639,2025-07-11 03:59:48.998639,10,London,0.7558237410657184,1.2833400272138966,1.2590460820984337,390734601229.7182,1953673006.148591,242.93945115462998,9453411496.864122,31258768.09837746,7814692.024594365,39073460.122971825,43,97683650307.42955,107137061804.29367,True,3,9.677578046185198,42
94,GBPUSD,RSI_Extreme,BUY,2025-07-11 04:04:48.998746,2025-07-11 04:44:48.998746,11,London,0.8050839684666977,1.2895395501462816,1.2794095123937927,428548247217.1747,2142741236.0858734,101.30037752488977,4298355098.351241,34283859.77737398,8570964.944343494,42854824.72171747,40,107137061804.29367,111435416902.64491,True,3,4.0120151009955904,42
95,GBPUSD,RSI_Extreme,BUY,2025-07-11 04:40:48.998865,2025-07-11 05:43:48.998865,11,London,0.8130174126322707,1.3062524068942503,1.2918444192404945,445741667610.5797,2228708338.0528984,-144.0798765375584,-5571770845.132246,35659333.40884638,8914833.352211595,44574166.76105797,63,111435416902.64491,105863646057.51266,False,3,-5.0,43
96,EURUSD,Scalping_1M,SELL,2025-07-11 04:10:48.998990,2025-07-11 04:11:48.998990,11,London,0.8634282571662754,1.1070886895011764,1.1092919733006252,211727292115.02533,1058636460.5751266,22.032837994487164,451674402.17012954,10586364.605751267,4234545.842300507,14820910.448051773,1,105863646057.51266,106315320459.6828,True,3,0.42665675988974333,44
97,EURUSD,News_Trading,SELL,2025-07-11 05:48:48.999104,2025-07-11 06:11:48.999104,12,Overlap,0.8091793543413187,1.0986496622476951,1.0956852794327019,531576602298.414,4252612818.387312,-29.643828149931775,-1613006906.8667703,26578830.1149207,10631532.045968281,37210362.160888985,23,106315320459.6828,104702313552.81602,False,3,-1.5171914074965887,45
98,EURUSD,RSI_Extreme,BUY,2025-07-11 05:16:48.999208,2025-07-11 06:50:48.999208,12,Overlap,0.7930252824215184,1.11667971162419,1.1365102725935945,418809254211.2641,2094046271.0563204,198.30560969404476,8275905802.392503,20940462.710563205,8376185.084225283,29316647.794788487,94,104702313552.81602,112978219355.20853,True,3,7.904224387761791,46
99,EURUSD,Breakout_Momentum,BUY,2025-07-11 05:42:48.999312,2025-07-11 08:06:48.999312,12,Overlap,0.8286081686860896,1.1089357990237172,1.1019709910346855,564891096776.0426,3389346580.6562557,69.64807989031678,3894815646.984325,28244554.838802133,11297821.935520854,39542376.77432299,144,112978219355.20853,116873035002.19286,True,3,3.4474039945158386,46
100,USDCHF,RSI_Extreme,BUY,2025-07-11 05:02:48.999419,2025-07-11 06:10:48.999419,12,Overlap,0.8841784798742887,0.9843257035193976,0.9984806317417911,467492140008.7714,2337460700.043857,141.54928222393494,6575243393.7565,32724449.800613996,9349842.800175428,42074292.60078943,68,116873035002.19286,123448278395.94936,True,3,5.625971288957398,46
101,EURUSD,RSI_Extreme,BUY,2025-07-11 06:06:48.999542,2025-07-11 07:53:48.999542,13,Overlap,0.8026465509513296,1.104430486209719,1.1006225931222204,493793113583.7975,2468965567.9189873,-38.078930874984785,-1914876901.8209593,24689655.679189876,9875862.27167595,34565517.95086583,107,123448278395.94936,121533401494.1284,False,3,-1.5511572349993916,47
102,USDCHF,Breakout_Momentum,SELL,2025-07-11 06:11:48.999650,2025-07-11 07:50:48.999650,13,Overlap,0.8159282591301709,1.0147922773853635,1.0098883756583015,607667007470.642,3646002044.823852,49.039017270619865,2925249256.741513,42536690.522944935,12153340.14941284,54690030.672357775,99,121533401494.1284,124458650750.86992,True,3,2.4069508635309935,48
103,GBPUSD,Mean_Reversion,SELL,2025-07-11 07:22:48.999755,2025-07-11 11:20:48.999755,14,Overlap,0.6323892877357034,1.2919661633906196,1.2933091132924992,622293253754.3496,3111466268.771748,13.429499018796347,773479338.6943274,49783460.30034798,12445865.075086994,62229325.37543497,238,124458650750.86992,125232130089.56424,True,3,0.6214749509398172,48
104,USDCHF,Scalping_1M,SELL,2025-07-11 08:31:48.999861,2025-07-11 08:34:48.999861,15,Overlap,0.8483033120631334,1.0093023901994986,1.0300850798103174,250464260179.1285,1252321300.8956425,207.82689610818792,5182779194.4900675,17532498.212538995,5009285.203582571,22541783.416121565,3,125232130089.56424,130414909284.0543,True,3,4.138537922163759,48
105,GBPUSD,RSI_Extreme,SELL,2025-07-11 08:55:48.999967,2025-07-11 09:23:48.999967,16,New_York,0.7622087171796428,1.3250028917437948,1.3493267712653418,521659637136.2172,2608298185.681086,243.23879521547104,12636620201.241707,41732770.970897384,10433192.742724346,52165963.71362173,28,130414909284.0543,143051529485.29602,True,3,9.689551808618843,48
106,USDJPY,RSI_Extreme,SELL,2025-07-11 09:21:49.000070,2025-07-11 09:38:49.000070,16,New_York,0.8337642512263337,111.57931172171469,113.28728571936782,572206117941.1841,2861030589.7059207,17079.739976531222,71525764742.64801,34332367.076471046,11444122.358823683,45776489.43529473,17,143051529485.29602,214577294227.94403,True,3,50.0,48
107,GBPUSD,RSI_Extreme,BUY,2025-07-11 09:34:49.000173,2025-07-11 10:16:49.000173,16,New_York,0.7696731915740171,1.2957366298828152,1.2742981083558353,858309176911.7761,4291545884.558881,214.38521526979986,18315048848.336407,68664734.15294209,17166183.538235523,85830917.6911776,42,214577294227.94403,232892343076.28043,True,3,8.535408610791993,48
108,GBPUSD,RSI_Extreme,SELL,2025-07-11 09:17:49.000271,2025-07-11 10:56:49.000271,16,New_York,0.7536267568611584,1.2789214249710903,1.2628540205513394,931569372305.1218,4657846861.525609,160.67404419750955,14874744912.649426,74525549.78440975,18631387.446102437,93156937.23051219,99,232892343076.28043,247767087988.92984,True,3,6.386961767900383,48
109,USDJPY,Breakout_Momentum,BUY,2025-07-11 09:08:49.000368,2025-07-11 11:10:49.000368,16,New_York,0.6895083046751646,111.86957691725657,112.15144671267974,1238835439944.6492,7433012639.667895,2818.6979542318136,123883543994.46492,74330126.39667894,24776708.798892986,99106835.19557193,122,247767087988.92984,371650631983.3948,True,3,50.0,48
110,GBPUSD,Breakout_Momentum,BUY,2025-07-11 10:29:49.000482,2025-07-11 12:11:49.000482,17,New_York,0.6788419445231813,1.282989754250302,1.281235143022251,1858253159916.9739,11149518959.501842,-17.54611228050908,-3446337174.9430995,148660252.7933579,37165063.19833948,185825315.99169737,102,371650631983.3948,368204294808.45166,False,3,-0.9273056140254541,49
111,GBPUSD,News_Trading,SELL,2025-07-11 10:38:49.000582,2025-07-11 11:06:49.000582,17,New_York,0.8278753501778459,1.3053924262630703,1.323891985167261,1841021474042.2583,14728171792.338066,184.99558904190653,33873983055.520435,147281717.92338067,36820429.48084517,184102147.40422583,28,368204294808.45166,402078277863.9721,True,3,9.199779452095326,50
112,EURUSD,RSI_Extreme,BUY,2025-07-11 10:07:49.000690,2025-07-11 11:53:49.000690,17,New_York,0.8807269898931424,1.1025391115115113,1.1035762660996127,1608313111455.8884,8041565557.279442,10.371545881014072,1555487404.8482122,80415655.57279442,32166262.22911777,112581917.80191219,106,402078277863.9721,403633765268.8203,True,3,0.38686183524056283,50
113,USDJPY,News_Trading,BUY,2025-07-11 09:55:49.000793,2025-07-11 10:02:49.000793,17,New_York,0.8884862839182583,108.95773839129667,108.54135445417721,2018168826344.1016,16145350610.752813,4163.839371194661,201816882634.41016,121090129.58064608,40363376.52688204,161453506.10752812,7,403633765268.8203,605450647903.2305,True,3,50.0,50
114,GBPUSD,News_Trading,SELL,2025-07-11 11:20:49.000904,2025-07-11 11:49:49.000904,18,New_York,0.7086731099962288,1.3020140718616573,1.3218617100598418,3027253239516.1523,24218025916.12922,198.4763819818436,59781101708.24651,242180259.1612922,60545064.79032305,302725323.9516152,29,605450647903.2305,665231749611.4769,True,3,9.873819099092179,50
115,GBPUSD,News_Trading,BUY,2025-07-11 12:38:49.001012,2025-07-11 12:45:49.001012,19,New_York,0.6870537548778746,1.2949002004766434,1.3189696475827424,3326158748057.385,26609269984.459076,240.69447106098974,79726186178.04987,266092699.8445908,66523174.9611477,332615874.8057385,7,665231749611.4769,744957935789.5269,True,3,11.984723553049486,50
116,GBPUSD,Breakout_Momentum,BUY,2025-07-11 13:55:49.001120,2025-07-11 17:14:49.001120,21,After_Hours,0.7909540696064525,1.2813269870720023,1.2328617882476791,3724789678947.6343,22348738073.685806,484.6519882432316,180150193401.08914,297983174.31581074,74495793.57895268,372478967.8947634,199,744957935789.5269,925108129190.616,True,3,24.182599412161576,50
117,USDCHF,Breakout_Momentum,SELL,2025-07-11 14:14:49.001212,2025-07-11 18:05:49.001212,21,After_Hours,0.7050800923672977,1.0050453120030147,1.0349026074122416,4625540645953.08,27753243875.71848,298.57295409226776,137689834835.47098,323787845.2167156,92510812.91906162,416298658.1357772,231,925108129190.616,1062797964026.0869,True,3,14.88364770461339,50
118,AUDUSD,Scalping_1M,BUY,2025-07-11 15:25:49.001306,2025-07-11 15:26:49.001306,22,After_Hours,0.7189289193190175,0.9971046614102991,0.98556488678426,2125595928052.174,10627979640.26087,-115.39774626039095,-24762713507.83424,191303633.52469566,42511918.561043486,233815552.08573914,1,1062797964026.0869,1038035250518.2527,False,3,-2.3299549252078195,51
119,USDJPY,RSI_Extreme,BUY,2025-07-11 16:18:49.001401,2025-07-11 17:34:49.001401,23,After_Hours,0.88016502464842,110.33843363728631,109.04887355068911,4152141002073.011,20760705010.365055,-12895.600865972041,-51901762525.912636,249128460.12438065,83042820.04146023,332171280.16584086,76,1038035250518.2527,986133487992.3401,False,3,-5.0,51
120,USDCHF,Scalping_1M,BUY,2025-07-11 16:25:49.001492,2025-07-11 16:27:49.001492,23,After_Hours,0.8236431053820648,1.0174239987454816,1.0073777714136818,1972266975984.6802,9861334879.9234,-100.46227331799852,-19991346427.582157,138058688.3189276,39445339.519693606,177504027.8386212,2,986133487992.3401,966142141564.7579,False,3,-2.0272454663599704,51
121,USDJPY,Scalping_1M,BUY,2025-07-11 17:19:49.001663,2025-07-11 17:23:49.001663,0,Asian,0.8824205356650969,110.40664526439943,111.09743645146288,1932284283129.5159,9661421415.64758,-6907.911870634555,-48307107078.2379,115937056.98777094,38645685.66259032,154582742.65036127,4,966142141564.7579,917835034486.52,False,4,-5.0,51
122,USDJPY,RSI_Extreme,BUY,2025-07-11 18:05:49.001775,2025-07-11 19:23:49.001775,1,Asian,0.8120233370944112,109.26076898079647,110.72220549760324,3671340137946.08,18356700689.7304,14614.365168067656,458917517243.26,220280408.27676478,73426802.75892161,293707211.0356864,78,917835034486.52,1376752551729.78,True,4,50.0,52
123,USDJPY,RSI_Extreme,BUY,2025-07-11 19:44:49.001885,2025-07-11 20:55:49.001885,2,Asian,0.8275385842059872,109.84041414530782,110.61899003172333,5507010206919.12,27535051034.5956,-7785.758864155048,-68837627586.489,330420612.4151472,110140204.1383824,440560816.5535296,71,1376752551729.78,1307914924143.291,False,4,-5.0,53
124,USDJPY,RSI_Extreme,BUY,2025-07-11 19:56:49.001989,2025-07-11 21:06:49.001989,3,Asian,0.8466716430826949,111.08655333310348,111.59121678828636,5231659696573.164,26158298482.86582,5046.634551828838,653957462071.6455,313899581.79438984,104633193.93146329,418532775.72585315,70,1307914924143.291,1961872386214.9365,True,4,50.0,54
125,AUDUSD,News_Trading,SELL,2025-07-11 20:45:49.002088,2025-07-11 21:04:49.002088,3,Asian,0.7577285204097767,0.9905376345801681,0.9834475937147003,9809361931074.684,78474895448.59746,-70.90040865467776,-70627806767.90161,882842573.7967216,196187238.6214937,1079029812.4182153,19,1961872386214.9365,1891244579447.035,False,4,-3.600020432733888,55
126,USDJPY,Scalping_1M,SELL,2025-07-11 21:37:49.002197,2025-07-11 21:38:49.002197,4,Asian,0.8356016427900327,111.63843925752502,111.11650621685423,3782489158894.07,18912445794.47035,5219.330406707893,945622289723.5175,226949349.53364417,75649783.1778814,302599132.71152556,1,1891244579447.035,2836866869170.5522,True,4,50.0,56
127,AUDUSD,Breakout_Momentum,SELL,2025-07-11 22:45:49.002309,2025-07-12 02:09:49.002309,5,Asian,0.8438960424971429,0.9968592097229736,0.9928124896350554,14184334345852.762,85106006075.11656,40.467200879182265,55839753953.06701,1276590091.1267486,283686686.91705525,1560276778.0438037,204,2836866869170.5522,2892706623123.619,True,4,1.9683600439591133,56
128,AUDUSD,Breakout_Momentum,SELL,2025-07-11 21:58:49.002409,2025-07-11 23:56:49.002409,5,Asian,0.7310735340551703,1.0044380643427055,1.0172599864149852,14463533115618.096,86781198693.70857,128.2192207227965,183859305855.57333,1301717980.4056287,289270662.31236196,1590988642.7179906,118,2892706623123.619,3076565928979.1924,True,4,6.355961036139825,56
129,USDJPY,Mean_Reversion,SELL,2025-07-11 23:47:49.002515,2025-07-12 06:22:49.002515,6,Asian_Close,0.7001346675906353,110.08116552206624,110.29592809445482,15382829644895.96,76914148224.47981,2147.6257238857925,1538282964489.5962,922969778.6937575,307656592.89791924,1230626371.5916767,395,3076565928979.1924,4614848893468.789,True,4,50.0,56
130,USDCHF,News_Trading,BUY,2025-07-12 01:32:49.002638,2025-07-12 01:53:49.002638,8,London,0.8912937583280216,0.9986891305736075,1.0193432134239584,23074244467343.945,184593955738.75156,206.5408285035078,474500674935.709,1615197112.714076,461484889.34687895,2076682002.060955,21,4614848893468.789,5089349568404.498,True,4,10.28204142517539,56
131,GBPUSD,Mean_Reversion,SELL,2025-07-12 01:38:49.002740,2025-07-12 04:55:49.002740,8,London,0.7805390580801754,1.2958414862580516,1.3062378476043204,25446747842022.492,127233739210.11246,-103.96361346268665,-254467478420.2249,2035739827.3617995,508934956.84044987,2544674784.2022495,197,5089349568404.498,4834882089984.273,False,4,-5.0,57
132,USDCHF,RSI_Extreme,BUY,2025-07-12 00:55:49.002838,2025-07-12 01:29:49.002838,8,London,0.7967071994243431,1.0108053459019983,0.9964395144101994,19339528359937.094,96697641799.68547,143.65831491798926,276087847997.32837,1353766985.1955965,386790567.1987419,1740557552.3943384,34,4834882089984.273,5110969937981.602,True,4,5.710332596719569,58
